ORIGINAL IS,ORIGINAL IV,MASKED filename,MASKED IS,MASKED IV,IMPUTED filename,IMPUTED IS,IMPUTED IV
0.32,1.59,nparactformat_1006152_90001_0_0.cwa.RData.Wednesday.16-22.MASKED.csv,0.29,1.52,nparactformat_1006152_90001_0_0.cwa.RData.Wednesday.16-22.IMPUTED.csv,0.31,1.54
0.32,1.59,nparactformat_1006152_90001_0_0.cwa.RData.Wednesday.18-20.MASKED.csv,0.31,1.57,nparactformat_1006152_90001_0_0.cwa.RData.Wednesday.18-20.IMPUTED.csv,0.31,1.56
0.32,1.59,nparactformat_1006152_90001_0_0.cwa.RData.Wednesday.18-22.MASKED.csv,0.29,1.55,nparactformat_1006152_90001_0_0.cwa.RData.Wednesday.18-22.IMPUTED.csv,0.29,1.51
0.32,1.59,nparactformat_1006152_90001_0_0.cwa.RData.Wednesday.22-10.MASKED.csv,0.23,1.52,nparactformat_1006152_90001_0_0.cwa.RData.Wednesday.22-10.IMPUTED.csv,0.25,1.64
0.24,1.51,nparactformat_1006511_90001_0_0.cwa.RData.Saturday.10-12.MASKED.csv,0.21,1.5,nparactformat_1006511_90001_0_0.cwa.RData.Saturday.10-12.IMPUTED.csv,0.24,1.51
0.24,1.51,nparactformat_1006511_90001_0_0.cwa.RData.Saturday.10-14.MASKED.csv,0.21,1.43,nparactformat_1006511_90001_0_0.cwa.RData.Saturday.10-14.IMPUTED.csv,0.24,1.5
0.24,1.51,nparactformat_1006511_90001_0_0.cwa.RData.Saturday.10-16.MASKED.csv,0.2,1.37,nparactformat_1006511_90001_0_0.cwa.RData.Saturday.10-16.IMPUTED.csv,0.24,1.5
0.24,1.51,nparactformat_1006511_90001_0_0.cwa.RData.Saturday.10-34.MASKED.csv,0.13,0.91,nparactformat_1006511_90001_0_0.cwa.RData.Saturday.10-34.IMPUTED.csv,0.21,1.34
0.24,1.51,nparactformat_1006511_90001_0_0.cwa.RData.Saturday.12-14.MASKED.csv,0.24,1.52,nparactformat_1006511_90001_0_0.cwa.RData.Saturday.12-14.IMPUTED.csv,0.24,1.52
0.24,1.51,nparactformat_1006511_90001_0_0.cwa.RData.Saturday.14-16.MASKED.csv,0.24,1.5,nparactformat_1006511_90001_0_0.cwa.RData.Saturday.14-16.IMPUTED.csv,0.24,1.52
0.24,1.51,nparactformat_1006511_90001_0_0.cwa.RData.Saturday.14-18.MASKED.csv,0.26,1.42,nparactformat_1006511_90001_0_0.cwa.RData.Saturday.14-18.IMPUTED.csv,0.25,1.52
0.24,1.51,nparactformat_1006511_90001_0_0.cwa.RData.Saturday.16-18.MASKED.csv,0.26,1.5,nparactformat_1006511_90001_0_0.cwa.RData.Saturday.16-18.IMPUTED.csv,0.25,1.51
0.24,1.51,nparactformat_1006511_90001_0_0.cwa.RData.Saturday.16-22.MASKED.csv,0.2,1.37,nparactformat_1006511_90001_0_0.cwa.RData.Saturday.16-22.IMPUTED.csv,0.23,1.51
0.24,1.51,nparactformat_1006511_90001_0_0.cwa.RData.Saturday.18-20.MASKED.csv,0.23,1.51,nparactformat_1006511_90001_0_0.cwa.RData.Saturday.18-20.IMPUTED.csv,0.24,1.48
0.24,1.51,nparactformat_1006511_90001_0_0.cwa.RData.Saturday.18-22.MASKED.csv,0.19,1.41,nparactformat_1006511_90001_0_0.cwa.RData.Saturday.18-22.IMPUTED.csv,0.26,1.45
0.24,1.51,nparactformat_1006511_90001_0_0.cwa.RData.Saturday.22-10.MASKED.csv,0.24,1.07,nparactformat_1006511_90001_0_0.cwa.RData.Saturday.22-10.IMPUTED.csv,0.22,1.4
0.24,1.51,nparactformat_1006511_90001_0_0.cwa.RData.Wednesday.10-12.MASKED.csv,0.24,1.48,nparactformat_1006511_90001_0_0.cwa.RData.Wednesday.10-12.IMPUTED.ZERODIVBLANK.csv,,
0.24,1.51,nparactformat_1006511_90001_0_0.cwa.RData.Wednesday.10-14.MASKED.csv,0.24,1.48,nparactformat_1006511_90001_0_0.cwa.RData.Wednesday.10-14.IMPUTED.ZERODIVBLANK.csv,,
0.24,1.51,nparactformat_1006511_90001_0_0.cwa.RData.Wednesday.10-16.MASKED.csv,0.24,1.48,nparactformat_1006511_90001_0_0.cwa.RData.Wednesday.10-16.IMPUTED.ZERODIVBLANK.csv,,
0.24,1.51,nparactformat_1006511_90001_0_0.cwa.RData.Wednesday.10-34.MASKED.csv,0.24,1.48,nparactformat_1006511_90001_0_0.cwa.RData.Wednesday.10-34.IMPUTED.ZERODIVBLANK.csv,,
0.24,1.51,nparactformat_1006511_90001_0_0.cwa.RData.Wednesday.12-14.MASKED.csv,0.24,1.51,nparactformat_1006511_90001_0_0.cwa.RData.Wednesday.12-14.IMPUTED.ZERODIVBLANK.csv,,
0.24,1.51,nparactformat_1006511_90001_0_0.cwa.RData.Wednesday.14-16.MASKED.csv,0.24,1.51,nparactformat_1006511_90001_0_0.cwa.RData.Wednesday.14-16.IMPUTED.ZERODIVBLANK.csv,,
0.24,1.51,nparactformat_1006511_90001_0_0.cwa.RData.Wednesday.14-18.MASKED.csv,0.24,1.51,nparactformat_1006511_90001_0_0.cwa.RData.Wednesday.14-18.IMPUTED.ZERODIVBLANK.csv,,
0.24,1.51,nparactformat_1006511_90001_0_0.cwa.RData.Wednesday.16-18.MASKED.csv,0.24,1.51,nparactformat_1006511_90001_0_0.cwa.RData.Wednesday.16-18.IMPUTED.ZERODIVBLANK.csv,,
0.24,1.51,nparactformat_1006511_90001_0_0.cwa.RData.Wednesday.16-22.MASKED.csv,0.24,1.51,nparactformat_1006511_90001_0_0.cwa.RData.Wednesday.16-22.IMPUTED.ZERODIVBLANK.csv,,
0.24,1.51,nparactformat_1006511_90001_0_0.cwa.RData.Wednesday.18-20.MASKED.csv,0.24,1.51,nparactformat_1006511_90001_0_0.cwa.RData.Wednesday.18-20.IMPUTED.ZERODIVBLANK.csv,,
0.24,1.51,nparactformat_1006511_90001_0_0.cwa.RData.Wednesday.18-22.MASKED.csv,0.24,1.51,nparactformat_1006511_90001_0_0.cwa.RData.Wednesday.18-22.IMPUTED.ZERODIVBLANK.csv,,
0.24,1.51,nparactformat_1006511_90001_0_0.cwa.RData.Wednesday.22-10.MASKED.csv,0.24,1.51,nparactformat_1006511_90001_0_0.cwa.RData.Wednesday.22-10.IMPUTED.ZERODIVBLANK.csv,,
0.24,0.56,nparactformat_1006771_90001_0_0.cwa.RData.Saturday.10-12.MASKED.csv,0.24,0.56,nparactformat_1006771_90001_0_0.cwa.RData.Saturday.10-12.IMPUTED.csv,0.24,0.55
0.24,0.56,nparactformat_1006771_90001_0_0.cwa.RData.Saturday.10-14.MASKED.csv,0.24,0.55,nparactformat_1006771_90001_0_0.cwa.RData.Saturday.10-14.IMPUTED.csv,0.24,0.55
0.24,0.56,nparactformat_1006771_90001_0_0.cwa.RData.Saturday.10-16.MASKED.csv,0.23,0.54,nparactformat_1006771_90001_0_0.cwa.RData.Saturday.10-16.IMPUTED.csv,0.22,0.53
0.24,0.56,nparactformat_1006771_90001_0_0.cwa.RData.Saturday.10-34.MASKED.csv,0.3,0.53,nparactformat_1006771_90001_0_0.cwa.RData.Saturday.10-34.IMPUTED.csv,0.3,0.52
0.24,0.56,nparactformat_1006771_90001_0_0.cwa.RData.Saturday.12-14.MASKED.csv,0.24,0.55,nparactformat_1006771_90001_0_0.cwa.RData.Saturday.12-14.IMPUTED.csv,0.24,0.55
0.24,0.56,nparactformat_1006771_90001_0_0.cwa.RData.Saturday.14-16.MASKED.csv,0.23,0.54,nparactformat_1006771_90001_0_0.cwa.RData.Saturday.14-16.IMPUTED.csv,0.24,0.55
0.24,0.56,nparactformat_1006771_90001_0_0.cwa.RData.Saturday.14-18.MASKED.csv,0.24,0.54,nparactformat_1006771_90001_0_0.cwa.RData.Saturday.14-18.IMPUTED.csv,0.26,0.54
0.24,0.56,nparactformat_1006771_90001_0_0.cwa.RData.Saturday.16-18.MASKED.csv,0.25,0.55,nparactformat_1006771_90001_0_0.cwa.RData.Saturday.16-18.IMPUTED.csv,0.27,0.54
0.24,0.56,nparactformat_1006771_90001_0_0.cwa.RData.Saturday.16-22.MASKED.csv,0.24,0.56,nparactformat_1006771_90001_0_0.cwa.RData.Saturday.16-22.IMPUTED.csv,0.28,0.51
0.24,0.56,nparactformat_1006771_90001_0_0.cwa.RData.Saturday.18-20.MASKED.csv,0.24,0.56,nparactformat_1006771_90001_0_0.cwa.RData.Saturday.18-20.IMPUTED.csv,0.25,0.55
0.24,0.56,nparactformat_1006771_90001_0_0.cwa.RData.Saturday.18-22.MASKED.csv,0.23,0.57,nparactformat_1006771_90001_0_0.cwa.RData.Saturday.18-22.IMPUTED.csv,0.25,0.56
0.24,0.56,nparactformat_1006771_90001_0_0.cwa.RData.Saturday.22-10.MASKED.csv,0.3,0.56,nparactformat_1006771_90001_0_0.cwa.RData.Saturday.22-10.IMPUTED.csv,0.35,0.56
0.24,0.56,nparactformat_1006771_90001_0_0.cwa.RData.Wednesday.10-12.MASKED.csv,0.24,0.56,nparactformat_1006771_90001_0_0.cwa.RData.Wednesday.10-12.IMPUTED.csv,0.24,0.56
0.24,0.56,nparactformat_1006771_90001_0_0.cwa.RData.Wednesday.10-14.MASKED.csv,0.24,0.55,nparactformat_1006771_90001_0_0.cwa.RData.Wednesday.10-14.IMPUTED.csv,0.24,0.56
0.24,0.56,nparactformat_1006771_90001_0_0.cwa.RData.Wednesday.10-16.MASKED.csv,0.23,0.55,nparactformat_1006771_90001_0_0.cwa.RData.Wednesday.10-16.IMPUTED.csv,0.23,0.56
0.24,0.56,nparactformat_1006771_90001_0_0.cwa.RData.Wednesday.10-34.MASKED.csv,0.16,0.59,nparactformat_1006771_90001_0_0.cwa.RData.Wednesday.10-34.IMPUTED.csv,0.16,0.58
0.24,0.56,nparactformat_1006771_90001_0_0.cwa.RData.Wednesday.12-14.MASKED.csv,0.24,0.55,nparactformat_1006771_90001_0_0.cwa.RData.Wednesday.12-14.IMPUTED.csv,0.24,0.56
0.24,0.56,nparactformat_1006771_90001_0_0.cwa.RData.Wednesday.14-16.MASKED.csv,0.23,0.56,nparactformat_1006771_90001_0_0.cwa.RData.Wednesday.14-16.IMPUTED.csv,0.24,0.56
0.24,0.56,nparactformat_1006771_90001_0_0.cwa.RData.Wednesday.14-18.MASKED.csv,0.23,0.56,nparactformat_1006771_90001_0_0.cwa.RData.Wednesday.14-18.IMPUTED.csv,0.24,0.55
0.24,0.56,nparactformat_1006771_90001_0_0.cwa.RData.Wednesday.16-18.MASKED.csv,0.23,0.56,nparactformat_1006771_90001_0_0.cwa.RData.Wednesday.16-18.IMPUTED.csv,0.24,0.56
0.24,0.56,nparactformat_1006771_90001_0_0.cwa.RData.Wednesday.16-22.MASKED.csv,0.22,0.56,nparactformat_1006771_90001_0_0.cwa.RData.Wednesday.16-22.IMPUTED.csv,0.24,0.55
0.24,0.56,nparactformat_1006771_90001_0_0.cwa.RData.Wednesday.18-20.MASKED.csv,0.23,0.56,nparactformat_1006771_90001_0_0.cwa.RData.Wednesday.18-20.IMPUTED.csv,0.24,0.56
0.24,0.56,nparactformat_1006771_90001_0_0.cwa.RData.Wednesday.18-22.MASKED.csv,0.23,0.56,nparactformat_1006771_90001_0_0.cwa.RData.Wednesday.18-22.IMPUTED.csv,0.24,0.56
0.24,0.56,nparactformat_1006771_90001_0_0.cwa.RData.Wednesday.22-10.MASKED.csv,0.18,0.6,nparactformat_1006771_90001_0_0.cwa.RData.Wednesday.22-10.IMPUTED.csv,0.17,0.59
0.35,1.59,nparactformat_1006865_90001_0_0.cwa.RData.Saturday.10-12.MASKED.csv,0.34,1.59,nparactformat_1006865_90001_0_0.cwa.RData.Saturday.10-12.IMPUTED.csv,0.36,1.58
0.35,1.59,nparactformat_1006865_90001_0_0.cwa.RData.Saturday.10-14.MASKED.csv,0.34,1.57,nparactformat_1006865_90001_0_0.cwa.RData.Saturday.10-14.IMPUTED.csv,0.36,1.57
0.35,1.59,nparactformat_1006865_90001_0_0.cwa.RData.Saturday.10-16.MASKED.csv,0.33,1.56,nparactformat_1006865_90001_0_0.cwa.RData.Saturday.10-16.IMPUTED.csv,0.36,1.56
0.35,1.59,nparactformat_1006865_90001_0_0.cwa.RData.Saturday.10-34.MASKED.csv,0.26,1.43,nparactformat_1006865_90001_0_0.cwa.RData.Saturday.10-34.IMPUTED.csv,0.27,1.53
0.35,1.59,nparactformat_1006865_90001_0_0.cwa.RData.Saturday.12-14.MASKED.csv,0.35,1.58,nparactformat_1006865_90001_0_0.cwa.RData.Saturday.12-14.IMPUTED.csv,0.35,1.59
0.35,1.59,nparactformat_1006865_90001_0_0.cwa.RData.Saturday.14-16.MASKED.csv,0.35,1.59,nparactformat_1006865_90001_0_0.cwa.RData.Saturday.14-16.IMPUTED.csv,0.35,1.59
0.35,1.59,nparactformat_1006865_90001_0_0.cwa.RData.Saturday.14-18.MASKED.csv,0.34,1.59,nparactformat_1006865_90001_0_0.cwa.RData.Saturday.14-18.IMPUTED.csv,0.35,1.59
0.35,1.59,nparactformat_1006865_90001_0_0.cwa.RData.Saturday.16-18.MASKED.csv,0.34,1.59,nparactformat_1006865_90001_0_0.cwa.RData.Saturday.16-18.IMPUTED.csv,0.35,1.59
0.35,1.59,nparactformat_1006865_90001_0_0.cwa.RData.Saturday.16-22.MASKED.csv,0.32,1.57,nparactformat_1006865_90001_0_0.cwa.RData.Saturday.16-22.IMPUTED.csv,0.35,1.58
0.35,1.59,nparactformat_1006865_90001_0_0.cwa.RData.Saturday.18-20.MASKED.csv,0.34,1.6,nparactformat_1006865_90001_0_0.cwa.RData.Saturday.18-20.IMPUTED.csv,0.34,1.6
0.35,1.59,nparactformat_1006865_90001_0_0.cwa.RData.Saturday.18-22.MASKED.csv,0.33,1.59,nparactformat_1006865_90001_0_0.cwa.RData.Saturday.18-22.IMPUTED.csv,0.34,1.6
0.35,1.59,nparactformat_1006865_90001_0_0.cwa.RData.Saturday.22-10.MASKED.csv,0.32,1.5,nparactformat_1006865_90001_0_0.cwa.RData.Saturday.22-10.IMPUTED.csv,0.31,1.25
0.35,1.59,nparactformat_1006865_90001_0_0.cwa.RData.Wednesday.10-12.MASKED.csv,0.34,1.6,nparactformat_1006865_90001_0_0.cwa.RData.Wednesday.10-12.IMPUTED.csv,0.35,1.59
0.35,1.59,nparactformat_1006865_90001_0_0.cwa.RData.Wednesday.10-14.MASKED.csv,0.33,1.58,nparactformat_1006865_90001_0_0.cwa.RData.Wednesday.10-14.IMPUTED.csv,0.36,1.58
0.35,1.59,nparactformat_1006865_90001_0_0.cwa.RData.Wednesday.10-16.MASKED.csv,0.33,1.56,nparactformat_1006865_90001_0_0.cwa.RData.Wednesday.10-16.IMPUTED.csv,0.35,1.58
0.35,1.59,nparactformat_1006865_90001_0_0.cwa.RData.Wednesday.10-34.MASKED.csv,0.31,1.38,nparactformat_1006865_90001_0_0.cwa.RData.Wednesday.10-34.IMPUTED.csv,0.33,1.42
0.35,1.59,nparactformat_1006865_90001_0_0.cwa.RData.Wednesday.12-14.MASKED.csv,0.34,1.59,nparactformat_1006865_90001_0_0.cwa.RData.Wednesday.12-14.IMPUTED.csv,0.35,1.59
0.35,1.59,nparactformat_1006865_90001_0_0.cwa.RData.Wednesday.14-16.MASKED.csv,0.35,1.57,nparactformat_1006865_90001_0_0.cwa.RData.Wednesday.14-16.IMPUTED.csv,0.35,1.58
0.35,1.59,nparactformat_1006865_90001_0_0.cwa.RData.Wednesday.14-18.MASKED.csv,0.35,1.58,nparactformat_1006865_90001_0_0.cwa.RData.Wednesday.14-18.IMPUTED.csv,0.35,1.58
0.35,1.59,nparactformat_1006865_90001_0_0.cwa.RData.Wednesday.16-18.MASKED.csv,0.35,1.6,nparactformat_1006865_90001_0_0.cwa.RData.Wednesday.16-18.IMPUTED.csv,0.35,1.58
0.35,1.59,nparactformat_1006865_90001_0_0.cwa.RData.Wednesday.16-22.MASKED.csv,0.32,1.57,nparactformat_1006865_90001_0_0.cwa.RData.Wednesday.16-22.IMPUTED.csv,0.35,1.59
0.35,1.59,nparactformat_1006865_90001_0_0.cwa.RData.Wednesday.18-20.MASKED.csv,0.34,1.58,nparactformat_1006865_90001_0_0.cwa.RData.Wednesday.18-20.IMPUTED.csv,0.35,1.59
0.35,1.59,nparactformat_1006865_90001_0_0.cwa.RData.Wednesday.18-22.MASKED.csv,0.33,1.58,nparactformat_1006865_90001_0_0.cwa.RData.Wednesday.18-22.IMPUTED.csv,0.35,1.59
0.35,1.59,nparactformat_1006865_90001_0_0.cwa.RData.Wednesday.22-10.MASKED.csv,0.37,1.44,nparactformat_1006865_90001_0_0.cwa.RData.Wednesday.22-10.IMPUTED.csv,0.34,1.49
0.25,1.72,nparactformat_1006926_90001_0_0.cwa.RData.Saturday.10-12.MASKED.csv,0.27,1.67,nparactformat_1006926_90001_0_0.cwa.RData.Saturday.10-12.IMPUTED.csv,0.25,1.73
0.25,1.72,nparactformat_1006926_90001_0_0.cwa.RData.Saturday.10-14.MASKED.csv,0.27,1.62,nparactformat_1006926_90001_0_0.cwa.RData.Saturday.10-14.IMPUTED.csv,0.25,1.73
0.25,1.72,nparactformat_1006926_90001_0_0.cwa.RData.Saturday.10-16.MASKED.csv,0.26,1.57,nparactformat_1006926_90001_0_0.cwa.RData.Saturday.10-16.IMPUTED.csv,0.25,1.73
0.25,1.72,nparactformat_1006926_90001_0_0.cwa.RData.Saturday.10-34.MASKED.csv,0.14,1.17,nparactformat_1006926_90001_0_0.cwa.RData.Saturday.10-34.IMPUTED.csv,0.21,1.78
0.25,1.72,nparactformat_1006926_90001_0_0.cwa.RData.Saturday.12-14.MASKED.csv,0.26,1.69,nparactformat_1006926_90001_0_0.cwa.RData.Saturday.12-14.IMPUTED.csv,0.26,1.72
0.25,1.72,nparactformat_1006926_90001_0_0.cwa.RData.Saturday.14-16.MASKED.csv,0.25,1.7,nparactformat_1006926_90001_0_0.cwa.RData.Saturday.14-16.IMPUTED.csv,0.25,1.72
0.25,1.72,nparactformat_1006926_90001_0_0.cwa.RData.Saturday.14-18.MASKED.csv,0.24,1.62,nparactformat_1006926_90001_0_0.cwa.RData.Saturday.14-18.IMPUTED.csv,0.25,1.72
0.25,1.72,nparactformat_1006926_90001_0_0.cwa.RData.Saturday.16-18.MASKED.csv,0.25,1.69,nparactformat_1006926_90001_0_0.cwa.RData.Saturday.16-18.IMPUTED.csv,0.25,1.71
0.25,1.72,nparactformat_1006926_90001_0_0.cwa.RData.Saturday.16-22.MASKED.csv,0.24,1.57,nparactformat_1006926_90001_0_0.cwa.RData.Saturday.16-22.IMPUTED.csv,0.25,1.69
0.25,1.72,nparactformat_1006926_90001_0_0.cwa.RData.Saturday.18-20.MASKED.csv,0.26,1.69,nparactformat_1006926_90001_0_0.cwa.RData.Saturday.18-20.IMPUTED.csv,0.25,1.72
0.25,1.72,nparactformat_1006926_90001_0_0.cwa.RData.Saturday.18-22.MASKED.csv,0.25,1.62,nparactformat_1006926_90001_0_0.cwa.RData.Saturday.18-22.IMPUTED.csv,0.25,1.71
0.25,1.72,nparactformat_1006926_90001_0_0.cwa.RData.Saturday.22-10.MASKED.csv,0.16,1.4,nparactformat_1006926_90001_0_0.cwa.RData.Saturday.22-10.IMPUTED.csv,0.25,1.62
0.25,1.72,nparactformat_1006926_90001_0_0.cwa.RData.Wednesday.10-12.MASKED.csv,0.28,1.66,nparactformat_1006926_90001_0_0.cwa.RData.Wednesday.10-12.IMPUTED.csv,0.27,1.69
0.25,1.72,nparactformat_1006926_90001_0_0.cwa.RData.Wednesday.10-14.MASKED.csv,0.28,1.62,nparactformat_1006926_90001_0_0.cwa.RData.Wednesday.10-14.IMPUTED.csv,0.27,1.67
0.25,1.72,nparactformat_1006926_90001_0_0.cwa.RData.Wednesday.10-16.MASKED.csv,0.27,1.56,nparactformat_1006926_90001_0_0.cwa.RData.Wednesday.10-16.IMPUTED.csv,0.27,1.64
0.25,1.72,nparactformat_1006926_90001_0_0.cwa.RData.Wednesday.10-34.MASKED.csv,0.15,1.14,nparactformat_1006926_90001_0_0.cwa.RData.Wednesday.10-34.IMPUTED.csv,0.18,1.37
0.25,1.72,nparactformat_1006926_90001_0_0.cwa.RData.Wednesday.12-14.MASKED.csv,0.26,1.68,nparactformat_1006926_90001_0_0.cwa.RData.Wednesday.12-14.IMPUTED.csv,0.25,1.72
0.25,1.72,nparactformat_1006926_90001_0_0.cwa.RData.Wednesday.14-16.MASKED.csv,0.25,1.68,nparactformat_1006926_90001_0_0.cwa.RData.Wednesday.14-16.IMPUTED.csv,0.25,1.68
0.25,1.72,nparactformat_1006926_90001_0_0.cwa.RData.Wednesday.14-18.MASKED.csv,0.24,1.59,nparactformat_1006926_90001_0_0.cwa.RData.Wednesday.14-18.IMPUTED.csv,0.24,1.6
0.25,1.72,nparactformat_1006926_90001_0_0.cwa.RData.Wednesday.16-18.MASKED.csv,0.25,1.67,nparactformat_1006926_90001_0_0.cwa.RData.Wednesday.16-18.IMPUTED.csv,0.26,1.71
0.25,1.72,nparactformat_1006926_90001_0_0.cwa.RData.Wednesday.16-22.MASKED.csv,0.25,1.56,nparactformat_1006926_90001_0_0.cwa.RData.Wednesday.16-22.IMPUTED.csv,0.26,1.71
0.25,1.72,nparactformat_1006926_90001_0_0.cwa.RData.Wednesday.18-20.MASKED.csv,0.26,1.73,nparactformat_1006926_90001_0_0.cwa.RData.Wednesday.18-20.IMPUTED.csv,0.24,1.67
0.25,1.72,nparactformat_1006926_90001_0_0.cwa.RData.Wednesday.18-22.MASKED.csv,0.26,1.64,nparactformat_1006926_90001_0_0.cwa.RData.Wednesday.18-22.IMPUTED.csv,0.24,1.67
0.25,1.72,nparactformat_1006926_90001_0_0.cwa.RData.Wednesday.22-10.MASKED.csv,0.17,1.38,nparactformat_1006926_90001_0_0.cwa.RData.Wednesday.22-10.IMPUTED.csv,0.23,1.7
0.17,0.77,nparactformat_1006944_90001_0_0.cwa.RData.Saturday.10-12.MASKED.csv,0.17,0.77,nparactformat_1006944_90001_0_0.cwa.RData.Saturday.10-12.IMPUTED.csv,0.17,0.78
0.17,0.77,nparactformat_1006944_90001_0_0.cwa.RData.Saturday.10-14.MASKED.csv,0.17,0.78,nparactformat_1006944_90001_0_0.cwa.RData.Saturday.10-14.IMPUTED.csv,0.16,0.78
0.17,0.77,nparactformat_1006944_90001_0_0.cwa.RData.Saturday.10-16.MASKED.csv,0.17,0.78,nparactformat_1006944_90001_0_0.cwa.RData.Saturday.10-16.IMPUTED.csv,0.16,0.78
0.17,0.77,nparactformat_1006944_90001_0_0.cwa.RData.Saturday.10-34.MASKED.csv,0.16,0.72,nparactformat_1006944_90001_0_0.cwa.RData.Saturday.10-34.IMPUTED.csv,0.15,0.68
0.17,0.77,nparactformat_1006944_90001_0_0.cwa.RData.Saturday.12-14.MASKED.csv,0.16,0.77,nparactformat_1006944_90001_0_0.cwa.RData.Saturday.12-14.IMPUTED.csv,0.17,0.77
0.17,0.77,nparactformat_1006944_90001_0_0.cwa.RData.Saturday.14-16.MASKED.csv,0.17,0.78,nparactformat_1006944_90001_0_0.cwa.RData.Saturday.14-16.IMPUTED.csv,0.17,0.77
0.17,0.77,nparactformat_1006944_90001_0_0.cwa.RData.Saturday.14-18.MASKED.csv,0.17,0.78,nparactformat_1006944_90001_0_0.cwa.RData.Saturday.14-18.IMPUTED.csv,0.17,0.77
0.17,0.77,nparactformat_1006944_90001_0_0.cwa.RData.Saturday.16-18.MASKED.csv,0.17,0.78,nparactformat_1006944_90001_0_0.cwa.RData.Saturday.16-18.IMPUTED.csv,0.18,0.79
0.17,0.77,nparactformat_1006944_90001_0_0.cwa.RData.Saturday.16-22.MASKED.csv,0.19,0.81,nparactformat_1006944_90001_0_0.cwa.RData.Saturday.16-22.IMPUTED.csv,0.2,0.81
0.17,0.77,nparactformat_1006944_90001_0_0.cwa.RData.Saturday.18-20.MASKED.csv,0.17,0.78,nparactformat_1006944_90001_0_0.cwa.RData.Saturday.18-20.IMPUTED.csv,0.18,0.79
0.17,0.77,nparactformat_1006944_90001_0_0.cwa.RData.Saturday.18-22.MASKED.csv,0.18,0.8,nparactformat_1006944_90001_0_0.cwa.RData.Saturday.18-22.IMPUTED.csv,0.2,0.81
0.17,0.77,nparactformat_1006944_90001_0_0.cwa.RData.Saturday.22-10.MASKED.csv,0.14,0.7,nparactformat_1006944_90001_0_0.cwa.RData.Saturday.22-10.IMPUTED.csv,0.13,0.67
0.17,0.77,nparactformat_1006944_90001_0_0.cwa.RData.Wednesday.10-12.MASKED.csv,0.17,0.77,nparactformat_1006944_90001_0_0.cwa.RData.Wednesday.10-12.IMPUTED.ZERODIVBLANK.csv,,
0.17,0.77,nparactformat_1006944_90001_0_0.cwa.RData.Wednesday.10-14.MASKED.csv,0.17,0.77,nparactformat_1006944_90001_0_0.cwa.RData.Wednesday.10-14.IMPUTED.ZERODIVBLANK.csv,,
0.17,0.77,nparactformat_1006944_90001_0_0.cwa.RData.Wednesday.10-16.MASKED.csv,0.17,0.77,nparactformat_1006944_90001_0_0.cwa.RData.Wednesday.10-16.IMPUTED.ZERODIVBLANK.csv,,
0.17,0.77,nparactformat_1006944_90001_0_0.cwa.RData.Wednesday.10-34.MASKED.csv,0.17,0.77,nparactformat_1006944_90001_0_0.cwa.RData.Wednesday.10-34.IMPUTED.ZERODIVBLANK.csv,,
0.17,0.77,nparactformat_1006944_90001_0_0.cwa.RData.Wednesday.12-14.MASKED.csv,0.17,0.77,nparactformat_1006944_90001_0_0.cwa.RData.Wednesday.12-14.IMPUTED.ZERODIVBLANK.csv,,
0.17,0.77,nparactformat_1006944_90001_0_0.cwa.RData.Wednesday.14-16.MASKED.csv,0.17,0.77,nparactformat_1006944_90001_0_0.cwa.RData.Wednesday.14-16.IMPUTED.ZERODIVBLANK.csv,,
0.17,0.77,nparactformat_1006944_90001_0_0.cwa.RData.Wednesday.14-18.MASKED.csv,0.17,0.77,nparactformat_1006944_90001_0_0.cwa.RData.Wednesday.14-18.IMPUTED.ZERODIVBLANK.csv,,
0.17,0.77,nparactformat_1006944_90001_0_0.cwa.RData.Wednesday.16-18.MASKED.csv,0.17,0.77,nparactformat_1006944_90001_0_0.cwa.RData.Wednesday.16-18.IMPUTED.ZERODIVBLANK.csv,,
0.17,0.77,nparactformat_1006944_90001_0_0.cwa.RData.Wednesday.16-22.MASKED.csv,0.17,0.77,nparactformat_1006944_90001_0_0.cwa.RData.Wednesday.16-22.IMPUTED.ZERODIVBLANK.csv,,
0.17,0.77,nparactformat_1006944_90001_0_0.cwa.RData.Wednesday.18-20.MASKED.csv,0.17,0.77,nparactformat_1006944_90001_0_0.cwa.RData.Wednesday.18-20.IMPUTED.ZERODIVBLANK.csv,,
0.17,0.77,nparactformat_1006944_90001_0_0.cwa.RData.Wednesday.18-22.MASKED.csv,0.17,0.77,nparactformat_1006944_90001_0_0.cwa.RData.Wednesday.18-22.IMPUTED.ZERODIVBLANK.csv,,
0.17,0.77,nparactformat_1006944_90001_0_0.cwa.RData.Wednesday.22-10.MASKED.csv,0.17,0.77,nparactformat_1006944_90001_0_0.cwa.RData.Wednesday.22-10.IMPUTED.ZERODIVBLANK.csv,,
0.36,0.82,nparactformat_1007035_90001_0_0.cwa.RData.Saturday.10-12.MASKED.csv,0.36,0.87,nparactformat_1007035_90001_0_0.cwa.RData.Saturday.10-12.IMPUTED.csv,0.36,0.84
0.36,0.82,nparactformat_1007035_90001_0_0.cwa.RData.Saturday.10-14.MASKED.csv,0.33,0.89,nparactformat_1007035_90001_0_0.cwa.RData.Saturday.10-14.IMPUTED.csv,0.36,0.86
