ORIGINAL IS,ORIGINAL IV,MASKED filename,MASKED IS,MASKED IV,IMPUTED filename,IMPUTED IS,IMPUTED IV,Mask,Weekday
0.32,1.64,nparactformat_1005864_90001_0_0.cwa.RData.Wednesday.18-22.MASKED.csv,0.29,1.64,nparactformat_1005864_90001_0_0.cwa.RData.Wednesday.18-22.IMPUTED.csv,0.31,1.64,18-22,Wednesday
0.32,1.64,nparactformat_1005864_90001_0_0.cwa.RData.Wednesday.22-10.MASKED.csv,0.29,1.39,nparactformat_1005864_90001_0_0.cwa.RData.Wednesday.22-10.IMPUTED.csv,0.38,1.56,22-10,Wednesday
0.32,1.59,nparactformat_1006152_90001_0_0.cwa.RData.Saturday.10-12.MASKED.csv,0.31,1.56,nparactformat_1006152_90001_0_0.cwa.RData.Saturday.10-12.IMPUTED.csv,0.33,1.56,10-12,Saturday
0.32,1.59,nparactformat_1006152_90001_0_0.cwa.RData.Saturday.10-14.MASKED.csv,0.32,1.52,nparactformat_1006152_90001_0_0.cwa.RData.Saturday.10-14.IMPUTED.csv,0.29,1.39,10-14,Saturday
0.32,1.59,nparactformat_1006152_90001_0_0.cwa.RData.Saturday.10-16.MASKED.csv,0.36,1.54,nparactformat_1006152_90001_0_0.cwa.RData.Saturday.10-16.IMPUTED.csv,0.26,1.3,10-16,Saturday
0.32,1.59,nparactformat_1006152_90001_0_0.cwa.RData.Saturday.10-34.MASKED.csv,0.26,1.2,nparactformat_1006152_90001_0_0.cwa.RData.Saturday.10-34.IMPUTED.csv,0.15,0.71,10-34,Saturday
0.32,1.59,nparactformat_1006152_90001_0_0.cwa.RData.Saturday.12-14.MASKED.csv,0.33,1.56,nparactformat_1006152_90001_0_0.cwa.RData.Saturday.12-14.IMPUTED.csv,0.33,1.49,12-14,Saturday
0.32,1.59,nparactformat_1006152_90001_0_0.cwa.RData.Saturday.14-16.MASKED.csv,0.36,1.63,nparactformat_1006152_90001_0_0.cwa.RData.Saturday.14-16.IMPUTED.csv,0.33,1.62,14-16,Saturday
0.32,1.59,nparactformat_1006152_90001_0_0.cwa.RData.Saturday.14-18.MASKED.csv,0.38,1.56,nparactformat_1006152_90001_0_0.cwa.RData.Saturday.14-18.IMPUTED.csv,0.35,1.63,14-18,Saturday
0.32,1.59,nparactformat_1006152_90001_0_0.cwa.RData.Saturday.16-18.MASKED.csv,0.34,1.61,nparactformat_1006152_90001_0_0.cwa.RData.Saturday.16-18.IMPUTED.csv,0.32,1.58,16-18,Saturday
0.32,1.59,nparactformat_1006152_90001_0_0.cwa.RData.Saturday.16-22.MASKED.csv,0.32,1.54,nparactformat_1006152_90001_0_0.cwa.RData.Saturday.16-22.IMPUTED.csv,0.33,1.43,16-22,Saturday
0.32,1.59,nparactformat_1006152_90001_0_0.cwa.RData.Saturday.18-20.MASKED.csv,0.3,1.58,nparactformat_1006152_90001_0_0.cwa.RData.Saturday.18-20.IMPUTED.csv,0.3,1.55,18-20,Saturday
0.32,1.59,nparactformat_1006152_90001_0_0.cwa.RData.Saturday.18-22.MASKED.csv,0.29,1.53,nparactformat_1006152_90001_0_0.cwa.RData.Saturday.18-22.IMPUTED.csv,0.27,1.47,18-22,Saturday
0.32,1.59,nparactformat_1006152_90001_0_0.cwa.RData.Saturday.22-10.MASKED.csv,0.23,1.36,nparactformat_1006152_90001_0_0.cwa.RData.Saturday.22-10.IMPUTED.csv,0.27,1.53,22-10,Saturday
0.32,1.59,nparactformat_1006152_90001_0_0.cwa.RData.Wednesday.10-12.MASKED.csv,0.31,1.56,nparactformat_1006152_90001_0_0.cwa.RData.Wednesday.10-12.IMPUTED.csv,0.31,1.58,10-12,Wednesday
0.32,1.59,nparactformat_1006152_90001_0_0.cwa.RData.Wednesday.10-14.MASKED.csv,0.31,1.53,nparactformat_1006152_90001_0_0.cwa.RData.Wednesday.10-14.IMPUTED.csv,0.31,1.59,10-14,Wednesday
0.32,1.59,nparactformat_1006152_90001_0_0.cwa.RData.Wednesday.10-16.MASKED.csv,0.31,1.52,nparactformat_1006152_90001_0_0.cwa.RData.Wednesday.10-16.IMPUTED.csv,0.3,1.62,10-16,Wednesday
0.32,1.59,nparactformat_1006152_90001_0_0.cwa.RData.Wednesday.10-34.MASKED.csv,0.19,1.39,nparactformat_1006152_90001_0_0.cwa.RData.Wednesday.10-34.IMPUTED.csv,0.23,1.63,10-34,Wednesday
0.32,1.59,nparactformat_1006152_90001_0_0.cwa.RData.Wednesday.12-14.MASKED.csv,0.32,1.56,nparactformat_1006152_90001_0_0.cwa.RData.Wednesday.12-14.IMPUTED.csv,0.31,1.58,12-14,Wednesday
0.32,1.59,nparactformat_1006152_90001_0_0.cwa.RData.Wednesday.14-16.MASKED.csv,0.32,1.58,nparactformat_1006152_90001_0_0.cwa.RData.Wednesday.14-16.IMPUTED.csv,0.32,1.61,14-16,Wednesday
0.32,1.59,nparactformat_1006152_90001_0_0.cwa.RData.Wednesday.14-18.MASKED.csv,0.32,1.57,nparactformat_1006152_90001_0_0.cwa.RData.Wednesday.14-18.IMPUTED.csv,0.32,1.62,14-18,Wednesday
0.32,1.59,nparactformat_1006152_90001_0_0.cwa.RData.Wednesday.16-18.MASKED.csv,0.32,1.57,nparactformat_1006152_90001_0_0.cwa.RData.Wednesday.16-18.IMPUTED.csv,0.31,1.62,16-18,Wednesday
0.32,1.59,nparactformat_1006152_90001_0_0.cwa.RData.Wednesday.16-22.MASKED.csv,0.29,1.52,nparactformat_1006152_90001_0_0.cwa.RData.Wednesday.16-22.IMPUTED.csv,0.31,1.54,16-22,Wednesday
0.32,1.59,nparactformat_1006152_90001_0_0.cwa.RData.Wednesday.18-20.MASKED.csv,0.31,1.57,nparactformat_1006152_90001_0_0.cwa.RData.Wednesday.18-20.IMPUTED.csv,0.31,1.56,18-20,Wednesday
0.32,1.59,nparactformat_1006152_90001_0_0.cwa.RData.Wednesday.18-22.MASKED.csv,0.29,1.55,nparactformat_1006152_90001_0_0.cwa.RData.Wednesday.18-22.IMPUTED.csv,0.29,1.51,18-22,Wednesday
0.32,1.59,nparactformat_1006152_90001_0_0.cwa.RData.Wednesday.22-10.MASKED.csv,0.23,1.52,nparactformat_1006152_90001_0_0.cwa.RData.Wednesday.22-10.IMPUTED.csv,0.25,1.64,22-10,Wednesday
0.24,1.51,nparactformat_1006511_90001_0_0.cwa.RData.Saturday.10-12.MASKED.csv,0.21,1.5,nparactformat_1006511_90001_0_0.cwa.RData.Saturday.10-12.IMPUTED.csv,0.24,1.51,10-12,Saturday
0.24,1.51,nparactformat_1006511_90001_0_0.cwa.RData.Saturday.10-14.MASKED.csv,0.21,1.43,nparactformat_1006511_90001_0_0.cwa.RData.Saturday.10-14.IMPUTED.csv,0.24,1.5,10-14,Saturday
0.24,1.51,nparactformat_1006511_90001_0_0.cwa.RData.Saturday.10-16.MASKED.csv,0.2,1.37,nparactformat_1006511_90001_0_0.cwa.RData.Saturday.10-16.IMPUTED.csv,0.24,1.5,10-16,Saturday
0.24,1.51,nparactformat_1006511_90001_0_0.cwa.RData.Saturday.10-34.MASKED.csv,0.13,0.91,nparactformat_1006511_90001_0_0.cwa.RData.Saturday.10-34.IMPUTED.csv,0.21,1.34,10-34,Saturday
0.24,1.51,nparactformat_1006511_90001_0_0.cwa.RData.Saturday.12-14.MASKED.csv,0.24,1.52,nparactformat_1006511_90001_0_0.cwa.RData.Saturday.12-14.IMPUTED.csv,0.24,1.52,12-14,Saturday
0.24,1.51,nparactformat_1006511_90001_0_0.cwa.RData.Saturday.14-16.MASKED.csv,0.24,1.5,nparactformat_1006511_90001_0_0.cwa.RData.Saturday.14-16.IMPUTED.csv,0.24,1.52,14-16,Saturday
0.24,1.51,nparactformat_1006511_90001_0_0.cwa.RData.Saturday.14-18.MASKED.csv,0.26,1.42,nparactformat_1006511_90001_0_0.cwa.RData.Saturday.14-18.IMPUTED.csv,0.25,1.52,14-18,Saturday
0.24,1.51,nparactformat_1006511_90001_0_0.cwa.RData.Saturday.16-18.MASKED.csv,0.26,1.5,nparactformat_1006511_90001_0_0.cwa.RData.Saturday.16-18.IMPUTED.csv,0.25,1.51,16-18,Saturday
0.24,1.51,nparactformat_1006511_90001_0_0.cwa.RData.Saturday.16-22.MASKED.csv,0.2,1.37,nparactformat_1006511_90001_0_0.cwa.RData.Saturday.16-22.IMPUTED.csv,0.23,1.51,16-22,Saturday
0.24,1.51,nparactformat_1006511_90001_0_0.cwa.RData.Saturday.18-20.MASKED.csv,0.23,1.51,nparactformat_1006511_90001_0_0.cwa.RData.Saturday.18-20.IMPUTED.csv,0.24,1.48,18-20,Saturday
0.24,1.51,nparactformat_1006511_90001_0_0.cwa.RData.Saturday.18-22.MASKED.csv,0.19,1.41,nparactformat_1006511_90001_0_0.cwa.RData.Saturday.18-22.IMPUTED.csv,0.26,1.45,18-22,Saturday
0.24,1.51,nparactformat_1006511_90001_0_0.cwa.RData.Saturday.22-10.MASKED.csv,0.24,1.07,nparactformat_1006511_90001_0_0.cwa.RData.Saturday.22-10.IMPUTED.csv,0.22,1.4,22-10,Saturday
0.24,1.51,nparactformat_1006511_90001_0_0.cwa.RData.Wednesday.10-12.MASKED.csv,0.24,1.48,nparactformat_1006511_90001_0_0.cwa.RData.Wednesday.10-12.IMPUTED.ZERODIVBLANK.csv,,,10-12,Wednesday
0.24,1.51,nparactformat_1006511_90001_0_0.cwa.RData.Wednesday.10-14.MASKED.csv,0.24,1.48,nparactformat_1006511_90001_0_0.cwa.RData.Wednesday.10-14.IMPUTED.ZERODIVBLANK.csv,,,10-14,Wednesday
0.24,1.51,nparactformat_1006511_90001_0_0.cwa.RData.Wednesday.10-16.MASKED.csv,0.24,1.48,nparactformat_1006511_90001_0_0.cwa.RData.Wednesday.10-16.IMPUTED.ZERODIVBLANK.csv,,,10-16,Wednesday
0.24,1.51,nparactformat_1006511_90001_0_0.cwa.RData.Wednesday.10-34.MASKED.csv,0.24,1.48,nparactformat_1006511_90001_0_0.cwa.RData.Wednesday.10-34.IMPUTED.ZERODIVBLANK.csv,,,10-34,Wednesday
0.24,1.51,nparactformat_1006511_90001_0_0.cwa.RData.Wednesday.12-14.MASKED.csv,0.24,1.51,nparactformat_1006511_90001_0_0.cwa.RData.Wednesday.12-14.IMPUTED.ZERODIVBLANK.csv,,,12-14,Wednesday
0.24,1.51,nparactformat_1006511_90001_0_0.cwa.RData.Wednesday.14-16.MASKED.csv,0.24,1.51,nparactformat_1006511_90001_0_0.cwa.RData.Wednesday.14-16.IMPUTED.ZERODIVBLANK.csv,,,14-16,Wednesday
0.24,1.51,nparactformat_1006511_90001_0_0.cwa.RData.Wednesday.14-18.MASKED.csv,0.24,1.51,nparactformat_1006511_90001_0_0.cwa.RData.Wednesday.14-18.IMPUTED.ZERODIVBLANK.csv,,,14-18,Wednesday
0.24,1.51,nparactformat_1006511_90001_0_0.cwa.RData.Wednesday.16-18.MASKED.csv,0.24,1.51,nparactformat_1006511_90001_0_0.cwa.RData.Wednesday.16-18.IMPUTED.ZERODIVBLANK.csv,,,16-18,Wednesday
0.24,1.51,nparactformat_1006511_90001_0_0.cwa.RData.Wednesday.16-22.MASKED.csv,0.24,1.51,nparactformat_1006511_90001_0_0.cwa.RData.Wednesday.16-22.IMPUTED.ZERODIVBLANK.csv,,,16-22,Wednesday
0.24,1.51,nparactformat_1006511_90001_0_0.cwa.RData.Wednesday.18-20.MASKED.csv,0.24,1.51,nparactformat_1006511_90001_0_0.cwa.RData.Wednesday.18-20.IMPUTED.ZERODIVBLANK.csv,,,18-20,Wednesday
0.24,1.51,nparactformat_1006511_90001_0_0.cwa.RData.Wednesday.18-22.MASKED.csv,0.24,1.51,nparactformat_1006511_90001_0_0.cwa.RData.Wednesday.18-22.IMPUTED.ZERODIVBLANK.csv,,,18-22,Wednesday
0.24,1.51,nparactformat_1006511_90001_0_0.cwa.RData.Wednesday.22-10.MASKED.csv,0.24,1.51,nparactformat_1006511_90001_0_0.cwa.RData.Wednesday.22-10.IMPUTED.ZERODIVBLANK.csv,,,22-10,Wednesday
0.24,0.56,nparactformat_1006771_90001_0_0.cwa.RData.Saturday.10-12.MASKED.csv,0.24,0.56,nparactformat_1006771_90001_0_0.cwa.RData.Saturday.10-12.IMPUTED.csv,0.24,0.55,10-12,Saturday
0.24,0.56,nparactformat_1006771_90001_0_0.cwa.RData.Saturday.10-14.MASKED.csv,0.24,0.55,nparactformat_1006771_90001_0_0.cwa.RData.Saturday.10-14.IMPUTED.csv,0.24,0.55,10-14,Saturday
0.24,0.56,nparactformat_1006771_90001_0_0.cwa.RData.Saturday.10-16.MASKED.csv,0.23,0.54,nparactformat_1006771_90001_0_0.cwa.RData.Saturday.10-16.IMPUTED.csv,0.22,0.53,10-16,Saturday
0.24,0.56,nparactformat_1006771_90001_0_0.cwa.RData.Saturday.10-34.MASKED.csv,0.3,0.53,nparactformat_1006771_90001_0_0.cwa.RData.Saturday.10-34.IMPUTED.csv,0.3,0.52,10-34,Saturday
0.24,0.56,nparactformat_1006771_90001_0_0.cwa.RData.Saturday.12-14.MASKED.csv,0.24,0.55,nparactformat_1006771_90001_0_0.cwa.RData.Saturday.12-14.IMPUTED.csv,0.24,0.55,12-14,Saturday
0.24,0.56,nparactformat_1006771_90001_0_0.cwa.RData.Saturday.14-16.MASKED.csv,0.23,0.54,nparactformat_1006771_90001_0_0.cwa.RData.Saturday.14-16.IMPUTED.csv,0.24,0.55,14-16,Saturday
0.24,0.56,nparactformat_1006771_90001_0_0.cwa.RData.Saturday.14-18.MASKED.csv,0.24,0.54,nparactformat_1006771_90001_0_0.cwa.RData.Saturday.14-18.IMPUTED.csv,0.26,0.54,14-18,Saturday
0.24,0.56,nparactformat_1006771_90001_0_0.cwa.RData.Saturday.16-18.MASKED.csv,0.25,0.55,nparactformat_1006771_90001_0_0.cwa.RData.Saturday.16-18.IMPUTED.csv,0.27,0.54,16-18,Saturday
0.24,0.56,nparactformat_1006771_90001_0_0.cwa.RData.Saturday.16-22.MASKED.csv,0.24,0.56,nparactformat_1006771_90001_0_0.cwa.RData.Saturday.16-22.IMPUTED.csv,0.28,0.51,16-22,Saturday
0.24,0.56,nparactformat_1006771_90001_0_0.cwa.RData.Saturday.18-20.MASKED.csv,0.24,0.56,nparactformat_1006771_90001_0_0.cwa.RData.Saturday.18-20.IMPUTED.csv,0.25,0.55,18-20,Saturday
0.24,0.56,nparactformat_1006771_90001_0_0.cwa.RData.Saturday.18-22.MASKED.csv,0.23,0.57,nparactformat_1006771_90001_0_0.cwa.RData.Saturday.18-22.IMPUTED.csv,0.25,0.56,18-22,Saturday
0.24,0.56,nparactformat_1006771_90001_0_0.cwa.RData.Saturday.22-10.MASKED.csv,0.3,0.56,nparactformat_1006771_90001_0_0.cwa.RData.Saturday.22-10.IMPUTED.csv,0.35,0.56,22-10,Saturday
0.24,0.56,nparactformat_1006771_90001_0_0.cwa.RData.Wednesday.10-12.MASKED.csv,0.24,0.56,nparactformat_1006771_90001_0_0.cwa.RData.Wednesday.10-12.IMPUTED.csv,0.24,0.56,10-12,Wednesday
0.24,0.56,nparactformat_1006771_90001_0_0.cwa.RData.Wednesday.10-14.MASKED.csv,0.24,0.55,nparactformat_1006771_90001_0_0.cwa.RData.Wednesday.10-14.IMPUTED.csv,0.24,0.56,10-14,Wednesday
0.24,0.56,nparactformat_1006771_90001_0_0.cwa.RData.Wednesday.10-16.MASKED.csv,0.23,0.55,nparactformat_1006771_90001_0_0.cwa.RData.Wednesday.10-16.IMPUTED.csv,0.23,0.56,10-16,Wednesday
0.24,0.56,nparactformat_1006771_90001_0_0.cwa.RData.Wednesday.10-34.MASKED.csv,0.16,0.59,nparactformat_1006771_90001_0_0.cwa.RData.Wednesday.10-34.IMPUTED.csv,0.16,0.58,10-34,Wednesday
0.24,0.56,nparactformat_1006771_90001_0_0.cwa.RData.Wednesday.12-14.MASKED.csv,0.24,0.55,nparactformat_1006771_90001_0_0.cwa.RData.Wednesday.12-14.IMPUTED.csv,0.24,0.56,12-14,Wednesday
0.24,0.56,nparactformat_1006771_90001_0_0.cwa.RData.Wednesday.14-16.MASKED.csv,0.23,0.56,nparactformat_1006771_90001_0_0.cwa.RData.Wednesday.14-16.IMPUTED.csv,0.24,0.56,14-16,Wednesday
0.24,0.56,nparactformat_1006771_90001_0_0.cwa.RData.Wednesday.14-18.MASKED.csv,0.23,0.56,nparactformat_1006771_90001_0_0.cwa.RData.Wednesday.14-18.IMPUTED.csv,0.24,0.55,14-18,Wednesday
0.24,0.56,nparactformat_1006771_90001_0_0.cwa.RData.Wednesday.16-18.MASKED.csv,0.23,0.56,nparactformat_1006771_90001_0_0.cwa.RData.Wednesday.16-18.IMPUTED.csv,0.24,0.56,16-18,Wednesday
0.24,0.56,nparactformat_1006771_90001_0_0.cwa.RData.Wednesday.16-22.MASKED.csv,0.22,0.56,nparactformat_1006771_90001_0_0.cwa.RData.Wednesday.16-22.IMPUTED.csv,0.24,0.55,16-22,Wednesday
0.24,0.56,nparactformat_1006771_90001_0_0.cwa.RData.Wednesday.18-20.MASKED.csv,0.23,0.56,nparactformat_1006771_90001_0_0.cwa.RData.Wednesday.18-20.IMPUTED.csv,0.24,0.56,18-20,Wednesday
0.24,0.56,nparactformat_1006771_90001_0_0.cwa.RData.Wednesday.18-22.MASKED.csv,0.23,0.56,nparactformat_1006771_90001_0_0.cwa.RData.Wednesday.18-22.IMPUTED.csv,0.24,0.56,18-22,Wednesday
0.24,0.56,nparactformat_1006771_90001_0_0.cwa.RData.Wednesday.22-10.MASKED.csv,0.18,0.6,nparactformat_1006771_90001_0_0.cwa.RData.Wednesday.22-10.IMPUTED.csv,0.17,0.59,22-10,Wednesday
0.35,1.59,nparactformat_1006865_90001_0_0.cwa.RData.Saturday.10-12.MASKED.csv,0.34,1.59,nparactformat_1006865_90001_0_0.cwa.RData.Saturday.10-12.IMPUTED.csv,0.36,1.58,10-12,Saturday
0.35,1.59,nparactformat_1006865_90001_0_0.cwa.RData.Saturday.10-14.MASKED.csv,0.34,1.57,nparactformat_1006865_90001_0_0.cwa.RData.Saturday.10-14.IMPUTED.csv,0.36,1.57,10-14,Saturday
0.35,1.59,nparactformat_1006865_90001_0_0.cwa.RData.Saturday.10-16.MASKED.csv,0.33,1.56,nparactformat_1006865_90001_0_0.cwa.RData.Saturday.10-16.IMPUTED.csv,0.36,1.56,10-16,Saturday
0.35,1.59,nparactformat_1006865_90001_0_0.cwa.RData.Saturday.10-34.MASKED.csv,0.26,1.43,nparactformat_1006865_90001_0_0.cwa.RData.Saturday.10-34.IMPUTED.csv,0.27,1.53,10-34,Saturday
0.35,1.59,nparactformat_1006865_90001_0_0.cwa.RData.Saturday.12-14.MASKED.csv,0.35,1.58,nparactformat_1006865_90001_0_0.cwa.RData.Saturday.12-14.IMPUTED.csv,0.35,1.59,12-14,Saturday
0.35,1.59,nparactformat_1006865_90001_0_0.cwa.RData.Saturday.14-16.MASKED.csv,0.35,1.59,nparactformat_1006865_90001_0_0.cwa.RData.Saturday.14-16.IMPUTED.csv,0.35,1.59,14-16,Saturday
0.35,1.59,nparactformat_1006865_90001_0_0.cwa.RData.Saturday.14-18.MASKED.csv,0.34,1.59,nparactformat_1006865_90001_0_0.cwa.RData.Saturday.14-18.IMPUTED.csv,0.35,1.59,14-18,Saturday
0.35,1.59,nparactformat_1006865_90001_0_0.cwa.RData.Saturday.16-18.MASKED.csv,0.34,1.59,nparactformat_1006865_90001_0_0.cwa.RData.Saturday.16-18.IMPUTED.csv,0.35,1.59,16-18,Saturday
0.35,1.59,nparactformat_1006865_90001_0_0.cwa.RData.Saturday.16-22.MASKED.csv,0.32,1.57,nparactformat_1006865_90001_0_0.cwa.RData.Saturday.16-22.IMPUTED.csv,0.35,1.58,16-22,Saturday
0.35,1.59,nparactformat_1006865_90001_0_0.cwa.RData.Saturday.18-20.MASKED.csv,0.34,1.6,nparactformat_1006865_90001_0_0.cwa.RData.Saturday.18-20.IMPUTED.csv,0.34,1.6,18-20,Saturday
0.35,1.59,nparactformat_1006865_90001_0_0.cwa.RData.Saturday.18-22.MASKED.csv,0.33,1.59,nparactformat_1006865_90001_0_0.cwa.RData.Saturday.18-22.IMPUTED.csv,0.34,1.6,18-22,Saturday
0.35,1.59,nparactformat_1006865_90001_0_0.cwa.RData.Saturday.22-10.MASKED.csv,0.32,1.5,nparactformat_1006865_90001_0_0.cwa.RData.Saturday.22-10.IMPUTED.csv,0.31,1.25,22-10,Saturday
0.35,1.59,nparactformat_1006865_90001_0_0.cwa.RData.Wednesday.10-12.MASKED.csv,0.34,1.6,nparactformat_1006865_90001_0_0.cwa.RData.Wednesday.10-12.IMPUTED.csv,0.35,1.59,10-12,Wednesday
0.35,1.59,nparactformat_1006865_90001_0_0.cwa.RData.Wednesday.10-14.MASKED.csv,0.33,1.58,nparactformat_1006865_90001_0_0.cwa.RData.Wednesday.10-14.IMPUTED.csv,0.36,1.58,10-14,Wednesday
0.35,1.59,nparactformat_1006865_90001_0_0.cwa.RData.Wednesday.10-16.MASKED.csv,0.33,1.56,nparactformat_1006865_90001_0_0.cwa.RData.Wednesday.10-16.IMPUTED.csv,0.35,1.58,10-16,Wednesday
0.35,1.59,nparactformat_1006865_90001_0_0.cwa.RData.Wednesday.10-34.MASKED.csv,0.31,1.38,nparactformat_1006865_90001_0_0.cwa.RData.Wednesday.10-34.IMPUTED.csv,0.33,1.42,10-34,Wednesday
0.35,1.59,nparactformat_1006865_90001_0_0.cwa.RData.Wednesday.12-14.MASKED.csv,0.34,1.59,nparactformat_1006865_90001_0_0.cwa.RData.Wednesday.12-14.IMPUTED.csv,0.35,1.59,12-14,Wednesday
0.35,1.59,nparactformat_1006865_90001_0_0.cwa.RData.Wednesday.14-16.MASKED.csv,0.35,1.57,nparactformat_1006865_90001_0_0.cwa.RData.Wednesday.14-16.IMPUTED.csv,0.35,1.58,14-16,Wednesday
0.35,1.59,nparactformat_1006865_90001_0_0.cwa.RData.Wednesday.14-18.MASKED.csv,0.35,1.58,nparactformat_1006865_90001_0_0.cwa.RData.Wednesday.14-18.IMPUTED.csv,0.35,1.58,14-18,Wednesday
0.35,1.59,nparactformat_1006865_90001_0_0.cwa.RData.Wednesday.16-18.MASKED.csv,0.35,1.6,nparactformat_1006865_90001_0_0.cwa.RData.Wednesday.16-18.IMPUTED.csv,0.35,1.58,16-18,Wednesday
0.35,1.59,nparactformat_1006865_90001_0_0.cwa.RData.Wednesday.16-22.MASKED.csv,0.32,1.57,nparactformat_1006865_90001_0_0.cwa.RData.Wednesday.16-22.IMPUTED.csv,0.35,1.59,16-22,Wednesday
0.35,1.59,nparactformat_1006865_90001_0_0.cwa.RData.Wednesday.18-20.MASKED.csv,0.34,1.58,nparactformat_1006865_90001_0_0.cwa.RData.Wednesday.18-20.IMPUTED.csv,0.35,1.59,18-20,Wednesday
0.35,1.59,nparactformat_1006865_90001_0_0.cwa.RData.Wednesday.18-22.MASKED.csv,0.33,1.58,nparactformat_1006865_90001_0_0.cwa.RData.Wednesday.18-22.IMPUTED.csv,0.35,1.59,18-22,Wednesday
0.35,1.59,nparactformat_1006865_90001_0_0.cwa.RData.Wednesday.22-10.MASKED.csv,0.37,1.44,nparactformat_1006865_90001_0_0.cwa.RData.Wednesday.22-10.IMPUTED.csv,0.34,1.49,22-10,Wednesday
0.25,1.72,nparactformat_1006926_90001_0_0.cwa.RData.Saturday.10-12.MASKED.csv,0.27,1.67,nparactformat_1006926_90001_0_0.cwa.RData.Saturday.10-12.IMPUTED.csv,0.25,1.73,10-12,Saturday
0.25,1.72,nparactformat_1006926_90001_0_0.cwa.RData.Saturday.10-14.MASKED.csv,0.27,1.62,nparactformat_1006926_90001_0_0.cwa.RData.Saturday.10-14.IMPUTED.csv,0.25,1.73,10-14,Saturday
0.25,1.72,nparactformat_1006926_90001_0_0.cwa.RData.Saturday.10-16.MASKED.csv,0.26,1.57,nparactformat_1006926_90001_0_0.cwa.RData.Saturday.10-16.IMPUTED.csv,0.25,1.73,10-16,Saturday
0.25,1.72,nparactformat_1006926_90001_0_0.cwa.RData.Saturday.10-34.MASKED.csv,0.14,1.17,nparactformat_1006926_90001_0_0.cwa.RData.Saturday.10-34.IMPUTED.csv,0.21,1.78,10-34,Saturday
0.25,1.72,nparactformat_1006926_90001_0_0.cwa.RData.Saturday.12-14.MASKED.csv,0.26,1.69,nparactformat_1006926_90001_0_0.cwa.RData.Saturday.12-14.IMPUTED.csv,0.26,1.72,12-14,Saturday
0.25,1.72,nparactformat_1006926_90001_0_0.cwa.RData.Saturday.14-16.MASKED.csv,0.25,1.7,nparactformat_1006926_90001_0_0.cwa.RData.Saturday.14-16.IMPUTED.csv,0.25,1.72,14-16,Saturday
0.25,1.72,nparactformat_1006926_90001_0_0.cwa.RData.Saturday.14-18.MASKED.csv,0.24,1.62,nparactformat_1006926_90001_0_0.cwa.RData.Saturday.14-18.IMPUTED.csv,0.25,1.72,14-18,Saturday
0.25,1.72,nparactformat_1006926_90001_0_0.cwa.RData.Saturday.16-18.MASKED.csv,0.25,1.69,nparactformat_1006926_90001_0_0.cwa.RData.Saturday.16-18.IMPUTED.csv,0.25,1.71,16-18,Saturday
0.25,1.72,nparactformat_1006926_90001_0_0.cwa.RData.Saturday.16-22.MASKED.csv,0.24,1.57,nparactformat_1006926_90001_0_0.cwa.RData.Saturday.16-22.IMPUTED.csv,0.25,1.69,16-22,Saturday
0.25,1.72,nparactformat_1006926_90001_0_0.cwa.RData.Saturday.18-20.MASKED.csv,0.26,1.69,nparactformat_1006926_90001_0_0.cwa.RData.Saturday.18-20.IMPUTED.csv,0.25,1.72,18-20,Saturday
0.25,1.72,nparactformat_1006926_90001_0_0.cwa.RData.Saturday.18-22.MASKED.csv,0.25,1.62,nparactformat_1006926_90001_0_0.cwa.RData.Saturday.18-22.IMPUTED.csv,0.25,1.71,18-22,Saturday
0.25,1.72,nparactformat_1006926_90001_0_0.cwa.RData.Saturday.22-10.MASKED.csv,0.16,1.4,nparactformat_1006926_90001_0_0.cwa.RData.Saturday.22-10.IMPUTED.csv,0.25,1.62,22-10,Saturday
0.25,1.72,nparactformat_1006926_90001_0_0.cwa.RData.Wednesday.10-12.MASKED.csv,0.28,1.66,nparactformat_1006926_90001_0_0.cwa.RData.Wednesday.10-12.IMPUTED.csv,0.27,1.69,10-12,Wednesday
0.25,1.72,nparactformat_1006926_90001_0_0.cwa.RData.Wednesday.10-14.MASKED.csv,0.28,1.62,nparactformat_1006926_90001_0_0.cwa.RData.Wednesday.10-14.IMPUTED.csv,0.27,1.67,10-14,Wednesday
0.25,1.72,nparactformat_1006926_90001_0_0.cwa.RData.Wednesday.10-16.MASKED.csv,0.27,1.56,nparactformat_1006926_90001_0_0.cwa.RData.Wednesday.10-16.IMPUTED.csv,0.27,1.64,10-16,Wednesday
0.25,1.72,nparactformat_1006926_90001_0_0.cwa.RData.Wednesday.10-34.MASKED.csv,0.15,1.14,nparactformat_1006926_90001_0_0.cwa.RData.Wednesday.10-34.IMPUTED.csv,0.18,1.37,10-34,Wednesday
0.25,1.72,nparactformat_1006926_90001_0_0.cwa.RData.Wednesday.12-14.MASKED.csv,0.26,1.68,nparactformat_1006926_90001_0_0.cwa.RData.Wednesday.12-14.IMPUTED.csv,0.25,1.72,12-14,Wednesday
0.25,1.72,nparactformat_1006926_90001_0_0.cwa.RData.Wednesday.14-16.MASKED.csv,0.25,1.68,nparactformat_1006926_90001_0_0.cwa.RData.Wednesday.14-16.IMPUTED.csv,0.25,1.68,14-16,Wednesday
0.25,1.72,nparactformat_1006926_90001_0_0.cwa.RData.Wednesday.14-18.MASKED.csv,0.24,1.59,nparactformat_1006926_90001_0_0.cwa.RData.Wednesday.14-18.IMPUTED.csv,0.24,1.6,14-18,Wednesday
